TimeStamp,,TestSequenceNumber,TestStatus,TestStatusRun,TestStatusResult,TestTime,TestDistance,TestPhaseNo,TestPhaseTime,TestTotalPhaseTime,GPSIsUnknown,GPSAltitude,GPSLatitude,GPSLongitude,GPSSpeed,GPSCourse,GPSSatelliteId,GPSNumberOfSatellite,SystemBatteryVoltage,AmbientTemp,AmbientRelativeHumidity,AmbientPressure,ExhaustVolumeFlowRate,ExhaustVolumeFlowRate_1,ExhaustTemp_1,ExhaustPressure_1,ExhaustVolumeFlowRate_2,ExhaustTemp_2,ExhaustPressure_2,ExhaustDiffPressure_1,ExhaustDiffPressure_2,Tailpipe_Operation,Tailpipe_Sequence,Tailpipe_CO_Conc,Tailpipe_CO2_Conc,Tailpipe_H2O_Conc,Tailpipe_NO_Conc,Tailpipe_NOx_Conc,Tailpipe_NO2_Conc,OBD_Ch2,OBD_Ch3,OBD_Ch4,OBD_Ch5,OBD_Ch6,OBD_Ch7,OBD_Ch8,OBD_Ch9,OBD_Ch10,OBD_Ch11,OBD_Ch12,OBD_Ch13,OBD_Ch15,OBD_Ch14,Tailpipe_Analyzer_Temp,Tailpipe_Ambient_Temp,Tailpipe_Ambient_RelativeHumidity,Tailpipe_Ambient_AbsoluteHumidity,OBD_Ch1,OBD_Ch16,OBD_Ch17,OBD_Ch18,OBD_Ch19,OBD_Ch20,OBD_Ch21,GPSSpeed
[],[s],[],[],[],[],[],[km],[],[s],[s],[],[m],[deg],[deg],[km/h],[deg],[],[],[V],[degC],[%],[kPa],[m3/min],[m3/min],[degC],[kPa],[m3/min],[degC],[kPa],[Pa],[Pa],[],[],[vol%],[vol%],[vol%],[ppm],[ppm],[ppm],[degC],[rpm],[km/h],[degC],[g/s],[%],[kPa],[degC],[degC],[L/h],[%],[Nm],[%],[],[deg C],[deg C],[%],[%],[%],[%],[deg C],[%],[L/h],[g/s],[g/s],[km/h]
Absolute_time,Relative_time,SYS_TestSequenceNumber,SYS_TestStatus,SYS_TestRunStatus,SYS_TestResultStatus,SYS_TestTime,SYS_TestDistance,SYS_PhaseNo,SYS_PhaseTime,SYS_TotalPhaseTime,GPS_GPSStatus,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_VehicleSpeed,GPS_Course,GPS_GPSSatelliteId,GPS_GPSNumberOfSatellite,BT_BatteryVoltage,WS_AmbientTemp,WS_AmbientRelativeHumidity,WS_AmbientPressure,PF_ExhaustFlowRate,PF_ExhaustFlowRate1,PF_ExhaustTemp1,PF_ExhaustPressure1,PF_ExhaustFlowRate2,PF_ExhaustTemp2,PF_ExhaustPressure2,PF_ExhaustDiffPressure1,PF_ExhaustDiffPressure2,GA_Operation,GA_Sequence,GA_COConc,GA_CO2Conc,GA_H2OConc,GA_NOConc,GA_NOxConc,GA_NO2Conc,OBD_EngineCoolantTemp,OBD_EngineSpeed,OBD_VehicleSpeed,OBD_IntakeAirTemp,OBD_MassAirFlowRate,OBD_CommandedEGR,OBD_BarometricPressure,OBD_AmbientAirTemp,OBD_EngineOilTemp,OBD_EngineFuelRate,OBD_ActualEnginePercentTorque,OBD_EngineReferenceTorque,OBD_NominalFrictionPercentTorque,OBD_DPF_Regeneration_Status,TailpipeAnalyzerTemp,TailpipeAmbientTemp,TailpipeAmbientRelativeHumidity,TailpipeAmbientAbsoluteHumidity,OBDCalculatedLOADValue,OBDEngineFrictionPercentTorque,OBDEngineCoolantTemp1,OBDDriversDemandEnginePercentTorque,OBDEngineFuelRate_1,OBDEngineFuelRate_2,OBDVehicleFuelRate,VehicleSpeed_Max
03/27/2025 16:15:59.3664474,18,10160,1,32,0,1016,2.080589721,1,18,18,2,4.400000095,23.30268667,120.1480043,68.81400299,21.25,0,10,24.15824127,29.16171265,63.39170456,102.9432983,4.141005993,4.141005993,132.2480011,101.1959,0,0,0,176.5,0,5,600,-0.000432441,0.594184912,4.587539673,9.601496696,10.15138435,0.555317223,87,1282.75,73,0,91.33999634,0,101,33,0,0,0,2402,10,0,43.5,36,45.29999924,2.644105434,0,10,87,0,0,0,0,72.01699829
03/27/2025 16:16:00.3664474,19,10170,1,32,0,1017,2.09960286,1,19,19,2,4.400000095,23.3028465,120.1480718,68.0510025,21.32999992,0,10,24.16447067,29.17315674,63.44892502,102.9645691,7.227807045,7.227807045,130.5373993,101.4822998,0,0,0,535.3999634,0,5,600,0.005736792,2.873669141,4.579209328,6.433865547,6.10710001,-0.329991996,87,1243.75,73,0,137.8000031,0,101,34,0,20.04999924,37,2402,10,0,43.5,36,45.29999924,2.644105434,98.8235321,10,87,58,20.04999924,0,0,72.01699829
03/27/2025 16:16:01.3664474,20,10180,1,32,0,1018,2.118555472,1,20,20,2,4.5,23.30300567,120.1481393,68.23100281,21,0,10,24.15512466,29.14454651,63.44892502,102.9560699,9.403284073,9.403284073,130.0305023,101.6919022,0,0,0,881.5,0,5,600,0.005312611,8.58748125,4.712154388,77.12791443,40.92897034,-36.55636978,87,1293.5,73,0,197.7299957,0,101,34,0,47.65000153,70,2402,10,0,43.5,36,45.29999924,2.644105434,100,10,87,77,47.65000153,0,0,72.01699829
03/27/2025 16:16:02.3664474,21,10190,1,32,0,1019,2.137669389,1,21,21,2,4.5,23.3031665,120.1482067,69.26799774,21.22999954,0,10,24.14889526,29.11021423,63.41459274,102.9305267,10.76452923,10.76452923,131.4243927,101.6844025,0,0,0,1145.599976,0,5,600,0.004565831,11.06693125,4.907845974,152.253952,109.299469,-43.37861252,87,1310.75,74,0,224.2400055,0,101,33,0,53.15000153,76,2402,10,0,43.5,36,45.29999924,2.644105434,81.5686264,10,88,75,53.15000153,0,0,72.01699829
03/27/2025 16:16:03.3664474,22,10200,1,32,0,1020,2.157019083,1,22,22,2,4.599999905,23.30332967,120.1482738,69.99900055,20.43000031,0,10,24.14266396,29.12738037,63.35355759,102.9432983,12.83939934,12.83939934,134.5919037,102.1275024,0,0,0,1633.599976,0,5,600,0.003423573,11.65725938,4.948423862,126.1026001,93.03181458,-33.39732361,88,1329.5,75,0,247.7400055,0,101,33,0,60.29999924,85,2402,10,0,43.5,36,45.29999924,2.644105434,88.62744904,10,88,85,60.29999924,0,0,72.01699829
03/27/2025 16:16:04.3664474,23,10210,1,32,0,1021,2.176620694,1,23,23,2,4.699999809,23.30349517,120.148341,70.90200043,20.62000084,0,10,24.15200996,29.12738037,63.26963425,102.9518127,14.56109142,14.56109142,139.0256958,102.9533005,0,0,0,2057.899902,0,5,600,0.003105065,11.84980859,4.961117268,167.7655029,116.6036987,-51.66697311,88,1349.75,76,0,267.5799866,0,101,33,0,69.80000305,95,2402,10,0,43.5,36,45.29999924,2.644105434,97.64705658,10,88,94,69.80000305,0,0,72.01699829
03/27/2025 16:16:05.3664474,24,10220,1,32,0,1022,2.196616722,1,24,24,2,4.699999809,23.30366367,120.1484105,72.47699738,20.90999985,0,10,24.15824127,29.13882446,63.21241379,102.9688263,15.72855759,15.72855759,143.3318939,102.8108978,0,0,0,2438.699951,0,5,600,0.002685984,10.83015781,4.972335339,174.467041,130.1902924,-44.71393585,88,1373.75,78,0,297.4500122,0,101,33,0,72.94999695,97,2402,10,0,43.5,36,45.29999924,2.644105434,100,10,88,97,72.94999695,0,0,72.47699738
03/27/2025 16:16:06.3664474,25,10230,1,32,0,1023,2.217012083,1,25,25,2,4.699999809,23.303835,120.1484837,74.26499939,21.95000076,0,10,24.15200996,29.12165833,63.13230515,102.9475555,14.52545929,14.52545929,146.8141937,102.6903,0,0,0,2082.400146,0,5,600,0.00261807,6.7336125,4.929575443,99.94676208,86.6529541,-13.42507076,88,1392.5,79,0,246.1799927,0,101,33,0,31.79999924,43,2402,10,0,43.5,36,45.29999924,2.644105434,52.94117737,10,88,69,31.79999924,0,0,74.26499939
03/27/2025 16:16:07.3664474,26,10240,1,32,0,1024,2.2375345,1,26,26,2,4.699999809,23.304006,120.1485602,73.88400269,22.63999939,0,10,24.14266396,29.0930481,63.07125092,102.9262695,6.896896362,6.896896362,148.7133026,101.4298019,0,0,0,506.7999878,0,5,600,0.003142385,3.231099609,4.784617901,35.83681488,35.92100906,0.085025512,88,1221.75,78,0,132.3399963,0,101,33,0,0,0,2402,10,0,43.5,36,45.29999924,2.644105434,0,10,88,87,0,0,0,74.26499939
03/27/2025 16:16:08.371437,27,10250,1,32,0,1025,2.257986555,1,27,27,2,4.699999809,23.30417567,120.1486383,73.47100067,23.20999908,0,10,24.13331795,29.09877014,63.05599213,102.9220276,7.612364292,7.612364292,147.9537048,101.6843033,0,0,0,618.5,0,5,600,0.004203936,5.88396875,4.685645103,25.39673233,18.57651329,-6.887561798,88,1143.25,79,0,157.0800018,0,101,33,0,33.5,59,2402,10,0,43.5,36,45.29999924,2.644105434,100,10,87,99,33.5,0,0,74.26499939
