TimeStamp,,TestSequenceNumber,TestStatus,TestStatusRun,TestStatusResult,TestTime,TestDistance,TestPhaseNo,TestPhaseTime,TestTotalPhaseTime,GPSIsUnknown,GPSAltitude,GPSLatitude,GPSLongitude,GPSSpeed,GPSCourse,GPSSatelliteId,GPSNumberOfSatellite,SystemBatteryVoltage,AmbientTemp,AmbientRelativeHumidity,AmbientPressure,ExhaustVolumeFlowRate,ExhaustVolumeFlowRate_1,ExhaustTemp_1,ExhaustPressure_1,ExhaustVolumeFlowRate_2,ExhaustTemp_2,ExhaustPressure_2,ExhaustDiffPressure_1,ExhaustDiffPressure_2,Tailpipe_Operation,Tailpipe_Sequence,Tailpipe_CO_Conc,Tailpipe_CO2_Conc,Tailpipe_H2O_Conc,Tailpipe_NO_Conc,Tailpipe_NOx_Conc,Tailpipe_NO2_Conc,OBD_Ch2,OBD_Ch3,OBD_Ch4,OBD_Ch5,OBD_Ch6,OBD_Ch7,OBD_Ch8,OBD_Ch9,OBD_Ch10,OBD_Ch11,OBD_Ch12,OBD_Ch13,OBD_Ch15,OBD_Ch14,Tailpipe_Analyzer_Temp,Tailpipe_Ambient_Temp,Tailpipe_Ambient_RelativeHumidity,Tailpipe_Ambient_AbsoluteHumidity,OBD_Ch1,OBD_Ch16,OBD_Ch17,OBD_Ch18,OBD_Ch19,OBD_Ch20,OBD_Ch21,GPSSpeed
[],[s],[],[],[],[],[],[km],[],[s],[s],[],[m],[deg],[deg],[km/h],[deg],[],[],[V],[degC],[%],[kPa],[m3/min],[m3/min],[degC],[kPa],[m3/min],[degC],[kPa],[Pa],[Pa],[],[],[vol%],[vol%],[vol%],[ppm],[ppm],[ppm],[degC],[rpm],[km/h],[degC],[g/s],[%],[kPa],[degC],[degC],[L/h],[%],[Nm],[%],[],[deg C],[deg C],[%],[%],[%],[%],[deg C],[%],[L/h],[g/s],[g/s],[km/h]
Absolute_time,Relative_time,SYS_TestSequenceNumber,SYS_TestStatus,SYS_TestRunStatus,SYS_TestResultStatus,SYS_TestTime,SYS_TestDistance,SYS_PhaseNo,SYS_PhaseTime,SYS_TotalPhaseTime,GPS_GPSStatus,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_VehicleSpeed,GPS_Course,GPS_GPSSatelliteId,GPS_GPSNumberOfSatellite,BT_BatteryVoltage,WS_AmbientTemp,WS_AmbientRelativeHumidity,WS_AmbientPressure,PF_ExhaustFlowRate,PF_ExhaustFlowRate1,PF_ExhaustTemp1,PF_ExhaustPressure1,PF_ExhaustFlowRate2,PF_ExhaustTemp2,PF_ExhaustPressure2,PF_ExhaustDiffPressure1,PF_ExhaustDiffPressure2,GA_Operation,GA_Sequence,GA_COConc,GA_CO2Conc,GA_H2OConc,GA_NOConc,GA_NOxConc,GA_NO2Conc,OBD_EngineCoolantTemp,OBD_EngineSpeed,OBD_VehicleSpeed,OBD_IntakeAirTemp,OBD_MassAirFlowRate,OBD_CommandedEGR,OBD_BarometricPressure,OBD_AmbientAirTemp,OBD_EngineOilTemp,OBD_EngineFuelRate,OBD_ActualEnginePercentTorque,OBD_EngineReferenceTorque,OBD_NominalFrictionPercentTorque,OBD_DPF_Regeneration_Status,TailpipeAnalyzerTemp,TailpipeAmbientTemp,TailpipeAmbientRelativeHumidity,TailpipeAmbientAbsoluteHumidity,OBDCalculatedLOADValue,OBDEngineFrictionPercentTorque,OBDEngineCoolantTemp1,OBDDriversDemandEnginePercentTorque,OBDEngineFuelRate_1,OBDEngineFuelRate_2,OBDVehicleFuelRate,VehicleSpeed_Max
03/27/2025 11:31:18.6974792,18,11830,1,30,0,1183,2.261073806,1,4.9,4.9,2,4.900000095,23.304118,120.1485985,68.30400085,23.92000008,0,9,24.33270645,36.32582855,47.43076324,103.1305389,16.31287575,16.31287575,162.886795,103.5419998,0,0,0,2661.799805,0,5,600,0.004367546,8.113189063,5.206708908,50.06757355,42.29595947,-7.848350525,87,1582,73,0,307.6799927,0,101,35,0,67.59999847,81,2402,11,0,43.79999924,36.70000076,46.90000153,2.847022533,94.90196228,11,87,80,67.59999847,0,0,68.30400085
03/27/2025 11:31:19.6974792,19,11840,1,30,0,1184,2.280267806,1,4.9,4.9,2,4.699999809,23.30427617,120.1486755,69.93900299,24.29999924,0,9,24.34205246,36.30866241,47.52231598,103.1262817,15.5346241,15.5346241,165.0370026,103.1517029,0,0,0,2474,0,5,600,0.004924389,4.021413281,5.10945034,21.9183197,21.95956039,0.0416479,87,1619.75,75,0,287.6600037,0,101,35,0,61.09999847,72,2402,11,0,43.79999924,36.70000076,46.90000153,2.847022533,86.66666412,11,87,72,61.09999847,0,0,69.93900299
03/27/2025 11:31:20.6974792,20,11850,1,30,0,1185,2.299942112,1,4.9,4.9,2,4.800000191,23.30442317,120.1487452,71.70800018,23.90999985,0,9,24.34205246,36.30294037,47.61386871,103.1390533,14.09604073,14.09604073,166.8076019,102.8812027,0,0,0,2064,0,5,600,0.004288457,2.935246094,4.962826729,7.109221458,7.781614304,0.679032028,87,1646.5,77,0,267.5799866,0,101,35,0,48.79999924,56,2402,11,0,43.79999924,36.70000076,46.90000153,2.847022533,73.33333588,11,87,65,48.79999924,0,0,71.70800018
03/27/2025 11:31:21.6964797,21,11860,1,30,0,1186,2.3199735,1,4.9,4.9,2,4.599999905,23.30460367,120.1488347,72.21299744,24.45000076,0,8,24.32336044,36.23999786,47.6367569,103.1135254,7.668690205,7.668690205,166.5545959,101.5432968,0,0,0,655.6000366,0,5,600,0.00625134,7.706589063,5.024541855,11.67237663,6.900547028,-4.818946362,87,1604.75,76,0,187.6600037,0,101,35,0,-8.88E-16,0,2402,11,0,43.79999924,36.70000076,46.90000153,2.847022533,13.33333302,11,87,59,-8.88E-16,0,0,72.21299744
03/27/2025 11:31:24.4977874,22,11888,1,32,0,1188.8,2.376078917,2,0.9,5.8,2,4.400000095,23.30506767,120.1490565,72.99500275,23.39999962,0,9,24.14266396,36.22855377,47.70923615,103.1475677,10.10084152,10.10084152,166.0487976,101.9569016,0,0,0,1122.099976,0,5,600,0.009246391,11.86351094,5.252096653,89.46061707,53.17504883,-36.64385223,87,1133,78,0,214.8899994,0,101,35,0,54.75,89,2402,10,0,43.79999924,36.70000076,46.90000153,2.847022533,100,10,88,99,54.75,0,0,72.99500275
03/27/2025 11:31:25.4977874,23,11898,1,32,0,1189.8,2.396471584,2,1.9,6.8,2,4.199999809,23.30523617,120.1491362,74.45300293,23.25,0,9,24.13954926,36.20566559,47.72830963,103.1305389,12.47603607,12.47603607,167.5030975,102.8427963,0,0,0,1641.199951,0,5,600,0.008001211,12.40722891,5.32698822,159.4899139,115.8667984,-44.05384827,88,1159.25,80,0,232.6900024,0,101,35,0,62.95000076,99,2402,10,0,43.79999924,36.70000076,46.90000153,2.847022533,100,10,88,99,62.95000076,0,0,74.45300293
03/27/2025 11:31:26.4977874,24,11908,1,32,0,1190.8,2.417327195,2,2.9,7.8,2,4,23.30540867,120.1492177,75.71099854,23.96999931,0,8,24.15512466,36.21710968,47.75119781,103.1390533,12.71855164,12.71855164,170.4745026,102.016098,0,0,0,1736,0,5,600,0.005590507,11.47460391,5.320943832,119.8365936,98.92427826,-21.11880302,88,1180.5,81,0,241.5700073,0,101,35,0,61.84999847,97,2402,10,0,43.79999924,36.70000076,46.90000153,2.847022533,98.8235321,10,88,96,61.84999847,0,0,75.71099854
03/27/2025 11:31:27.4977874,25,11918,1,32,0,1191.8,2.438554417,2,3.9,8.8,2,4,23.3055845,120.1493015,77.24299622,23.71999931,0,9,24.15824127,36.21138763,47.774086,103.1560669,10.85273933,10.85273933,172.6235962,102.3087006,0,0,0,1290.099976,0,5,600,0.003271969,10.40597891,5.287936687,58.71844482,53.40031815,-5.370637894,88,1192.5,82,0,188.75,0,101,35,0,44.5,71,2402,10,0,43.79999924,36.70000076,46.90000153,2.847022533,72.54901886,10,88,71,44.5,0,0,77.24299622
03/27/2025 11:31:28.4977874,26,11928,1,32,0,1192.8,2.460139973,2,4.9,9.8,2,4,23.30576367,120.149385,77.94499969,23.96999931,0,9,24.13954926,36.15416718,47.78171539,103.1135254,9.248156548,9.248156548,173.4452057,102.1820984,0,0,0,936.9000244,0,5,600,0.003116883,10.23465703,5.279360294,28.69911766,26.27330589,-2.449764252,88,1203.5,83,0,164.9400024,0,101,35,0,39.34999847,63,2402,10,0,43.79999924,36.79999924,46.90000153,2.862976313,78.4313736,10,88,64,39.34999847,0,0,77.94499969
03/27/2025 11:31:29.4977874,27,11938,1,32,0,1193.8,2.481847945,2,5.9,10.8,2,4,23.30592567,120.1494605,79.00499725,23.05999947,0,9,24.16447067,36.17133331,47.84656525,103.1475677,8.240106583,8.240106583,173.5715942,101.3853989,0,0,0,764.5999756,0,5,600,0.002904157,10.01630859,5.297719002,16.42724609,14.87879658,-1.563738823,88,1212.5,84,0,157.9299927,0,101,35,0,33.90000153,55,2402,10,0,43.79999924,36.79999924,46.90000153,2.862976313,79.60784149,10,88,55,33.90000153,0,0,79.00499725
