廠商名稱,污染審驗編號,國產/進口,引擎族,引擎型式,車型名稱,總重,my_數量_1_11,my_車型名稱,車種底盤別,進口國產別,核章_12月,my_數量_1_12,my_車型名稱_full
健益汽車工業股份有限公司,C4D603004G-1,國產,MMB12.8FZE8-C4,OM471LA.6GE-01,賓士 2653LS  12809c.c. A12 2D TURBO 曳引車,27500.0,9.0,賓士 2653LS 12809c.c. A12 2D TURBO,曳引車,,0.0,9.0,賓士 2653LS 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C4D603004G-1,國產,MMB12.8FZE8-C4,OM471LA.6GE-06,賓士 2545LS 6x2/2  12809c.c. A12 2D TURBO 曳引車,26500.0,3.0,賓士 2545LS 6x2/2 12809c.c. A12 2D TURBO,曳引車,,0.0,3.0,賓士 2545LS 6x2/2 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C4D603004G-1,國產,MMB12.8FZE8-C4,OM471LA.6GE-06,賓士 2545LS  12809c.c. A12 2D TURBO 曳引車,26500.0,2.0,賓士 2545LS 12809c.c. A12 2D TURBO,曳引車,,0.0,2.0,賓士 2545LS 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C4D603004G-1,國產,MMB12.8FZE8-C4,OM471LA.6GE-02,賓士 2651L  12809c.c. A12 2D TURBO 大貨車底盤,28000.0,7.0,賓士 2651L 12809c.c. A12 2D TURBO,大貨車底盤,,0.0,7.0,賓士 2651L 12809c.c. A12 2D TURBO 大貨車底盤
健益汽車工業股份有限公司,C4D603004G-1,國產,MMB12.8FZE8-C4,OM471LA.6GE-06,賓士 2645L  12809c.c. A12 2D TURBO 大貨車底盤,28000.0,0.0,賓士 2645L 12809c.c. A12 2D TURBO,大貨車底盤,,0.0,0.0,賓士 2645L 12809c.c. A12 2D TURBO 大貨車底盤
健益汽車工業股份有限公司,C4D603004G-1,國產,MMB12.8FZE8-C4,OM471LA.6GE-01,賓士 2553LS 6x2/2  12809c.c. A12 2D TURBO 曳引車,26500.0,1.0,賓士 2553LS 6x2/2 12809c.c. A12 2D TURBO,曳引車,,0.0,1.0,賓士 2553LS 6x2/2 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C3D603004G-1,國產,NMB12.8FZM6,OM471LA.6GE-14,賓士 2545LS  12809c.c. A12 2D TURBO 曳引車,26500.0,5.0,賓士 2545LS 12809c.c. A12 2D TURBO,曳引車,,0.0,5.0,賓士 2545LS 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C3D603004G-1,國產,NMB12.8FZM6,OM471LA.6GE-14,賓士 2545LS 6x2/2  12809c.c. A12 2D TURBO 曳引車,26500.0,4.0,賓士 2545LS 6x2/2 12809c.c. A12 2D TURBO,曳引車,,0.0,4.0,賓士 2545LS 6x2/2 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C3D603004G-1,國產,NMB12.8FZM6,OM471LA.6GE-10,賓士 2651L  12809c.c. A12 2D TURBO 大貨車底盤,28000.0,13.0,賓士 2651L 12809c.c. A12 2D TURBO,大貨車底盤,,0.0,13.0,賓士 2651L 12809c.c. A12 2D TURBO 大貨車底盤
健益汽車工業股份有限公司,C3D603004G-1,國產,NMB12.8FZM6,OM471LA.6GE-28,賓士 2645L  12809c.c. A12 2D TURBO 大貨車底盤,28000.0,11.0,賓士 2645L 12809c.c. A12 2D TURBO,大貨車底盤,,0.0,11.0,賓士 2645L 12809c.c. A12 2D TURBO 大貨車底盤
健益汽車工業股份有限公司,C3D603004G-1,國產,NMB12.8FZM6,OM471LA.6GE-09,賓士 2553LS  12809c.c. A12 2D TURBO 曳引車,26500.0,1.0,賓士 2553LS 12809c.c. A12 2D TURBO,曳引車,,0.0,1.0,賓士 2553LS 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C3D603004G-1,國產,NMB12.8FZM6,OM471LA.6GE-09,賓士 2553LS 6x2/2  12809c.c. A12 2D TURBO 曳引車,26500.0,0.0,賓士 2553LS 6x2/2 12809c.c. A12 2D TURBO,曳引車,,0.0,0.0,賓士 2553LS 6x2/2 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C4D603001G-1,國產,NMB12.8FZM6-C4,OM471LA.6GE-28,賓士 2645L  12809c.c. A12 2D TURBO 大貨車底盤,28000.0,0.0,賓士 2645L 12809c.c. A12 2D TURBO,大貨車底盤,,0.0,0.0,賓士 2645L 12809c.c. A12 2D TURBO 大貨車底盤
健益汽車工業股份有限公司,C4D603001G-1,國產,NMB12.8FZM6-C4,OM471LA.6GE-09,賓士 2553LS 6x2/2  12809c.c. A12 2D TURBO 曳引車,26500.0,0.0,賓士 2553LS 6x2/2 12809c.c. A12 2D TURBO,曳引車,,0.0,0.0,賓士 2553LS 6x2/2 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C4D603001G-1,國產,NMB12.8FZM6-C4,OM471LA.6GE-14,賓士 2545LS 6x2/2  12809c.c. A12 2D TURBO 曳引車,26500.0,1.0,賓士 2545LS 6x2/2 12809c.c. A12 2D TURBO,曳引車,,0.0,1.0,賓士 2545LS 6x2/2 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C4D603001G-1,國產,NMB12.8FZM6-C4,OM471LA.6GE-09,賓士 2553LS  12809c.c. A12 2D TURBO 曳引車,26500.0,0.0,賓士 2553LS 12809c.c. A12 2D TURBO,曳引車,,0.0,0.0,賓士 2553LS 12809c.c. A12 2D TURBO 曳引車
健益汽車工業股份有限公司,C4D603001G-1,國產,NMB12.8FZM6-C4,OM471LA.6GE-10,賓士 2651L  12809c.c. A12 2D TURBO 大貨車底盤,28000.0,0.0,賓士 2651L 12809c.c. A12 2D TURBO,大貨車底盤,,0.0,0.0,賓士 2651L 12809c.c. A12 2D TURBO 大貨車底盤
健益汽車工業股份有限公司,C4D603001G-1,國產,NMB12.8FZM6-C4,OM471LA.6GE-14,賓士 2545LS  12809c.c. A12 2D TURBO 曳引車,26500.0,0.0,賓士 2545LS 12809c.c. A12 2D TURBO,曳引車,,0.0,0.0,賓士 2545LS 12809c.c. A12 2D TURBO 曳引車
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85FMJ6  2999c.c. M6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85FMJ6 2999c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85FMJ6 2999c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85KAJ6  2999c.c. A6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85KAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85KAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NLR85HAJ6  2999c.c. A5 2D  貨車底盤,5000.0,0.0,ISUZU NLR85HAJ6 2999c.c. A5 2D,貨車底盤,,0.0,0.0,ISUZU NLR85HAJ6 2999c.c. A5 2D 貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85KAJ6  2999c.c. A6 2D  大貨車底盤,7500.0,1.0,ISUZU NPR85KAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,1.0,ISUZU NPR85KAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NLR85FMJ6  2999c.c. M5 2D  貨車底盤,5000.0,0.0,ISUZU NLR85FMJ6 2999c.c. M5 2D,貨車底盤,,0.0,0.0,ISUZU NLR85FMJ6 2999c.c. M5 2D 貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85KMJ6  2999c.c. M6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85KMJ6 2999c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85KMJ6 2999c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NMR85FAJ6  2999c.c. A6 2D  大貨車底盤,6500.0,0.0,ISUZU NMR85FAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NMR85FAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85HAJ6  2999c.c. A6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85HAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85HAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85FMJ6  2999c.c. M6 2D  大貨車底盤,7500.0,9.0,ISUZU NPR85FMJ6 2999c.c. M6 2D,大貨車底盤,,0.0,9.0,ISUZU NPR85FMJ6 2999c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NLR85FMJ6  2999c.c. M5 2D  貨車底盤,5000.0,309.0,ISUZU NLR85FMJ6 2999c.c. M5 2D,貨車底盤,,0.0,309.0,ISUZU NLR85FMJ6 2999c.c. M5 2D 貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NMR85HMJ6  2999c.c. M5 2D  大貨車底盤,6500.0,55.0,ISUZU NMR85HMJ6 2999c.c. M5 2D,大貨車底盤,,0.0,55.0,ISUZU NMR85HMJ6 2999c.c. M5 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85KMJ6  2999c.c. M6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85KMJ6 2999c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85KMJ6 2999c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NMR85HAJ6  2999c.c. A6 2D  大貨車底盤,6500.0,0.0,ISUZU NMR85HAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NMR85HAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NLR85HMJ6  2999c.c. M5 2D  貨車底盤,5000.0,0.0,ISUZU NLR85HMJ6 2999c.c. M5 2D,貨車底盤,,0.0,0.0,ISUZU NLR85HMJ6 2999c.c. M5 2D 貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85FAJ6  2999c.c. A6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85FAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85FAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85FAJ6  2999c.c. A6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85FAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85FAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NMR85HMJ6  2999c.c. M5 2D  大貨車底盤,6500.0,0.0,ISUZU NMR85HMJ6 2999c.c. M5 2D,大貨車底盤,,0.0,0.0,ISUZU NMR85HMJ6 2999c.c. M5 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NMR85FMJ6  2999c.c. M5 2D  大貨車底盤,6500.0,0.0,ISUZU NMR85FMJ6 2999c.c. M5 2D,大貨車底盤,,0.0,0.0,ISUZU NMR85FMJ6 2999c.c. M5 2D 大貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85HMJ6  2999c.c. M6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85HMJ6 2999c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85HMJ6 2999c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NMR85FAJ6  2999c.c. A6 2D  大貨車底盤,6500.0,2.0,ISUZU NMR85FAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,2.0,ISUZU NMR85FAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NMR85FMJ6  2999c.c. M5 2D  大貨車底盤,6500.0,2.0,ISUZU NMR85FMJ6 2999c.c. M5 2D,大貨車底盤,,0.0,2.0,ISUZU NMR85FMJ6 2999c.c. M5 2D 大貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85HAJ6  2999c.c. A6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85HAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85HAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NLR85HMJ6  2999c.c. M5 2D  貨車底盤,5000.0,573.0,ISUZU NLR85HMJ6 2999c.c. M5 2D,貨車底盤,,0.0,573.0,ISUZU NLR85HMJ6 2999c.c. M5 2D 貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NMR85HAJ6  2999c.c. A6 2D  大貨車底盤,6500.0,36.0,ISUZU NMR85HAJ6 2999c.c. A6 2D,大貨車底盤,,0.0,36.0,ISUZU NMR85HAJ6 2999c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NPR85HMJ6  2999c.c. M6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR85HMJ6 2999c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR85HMJ6 2999c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NLR85HAJ6  2999c.c. A5 2D  貨車底盤,5000.0,446.0,ISUZU NLR85HAJ6 2999c.c. A5 2D,貨車底盤,,0.0,446.0,ISUZU NLR85HAJ6 2999c.c. A5 2D 貨車底盤
台北合眾汽車有限公司,C4D647002H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NLR85FAJ6  2999c.c. A5 2D  貨車底盤,5000.0,442.0,ISUZU NLR85FAJ6 2999c.c. A5 2D,貨車底盤,,0.0,442.0,ISUZU NLR85FAJ6 2999c.c. A5 2D 貨車底盤
台北合眾汽車有限公司,C5D647001H-1,進口,JSZ03.0FZA6-C4,4JJ1E6N-C,ISUZU NLR85FAJ6  2999c.c. A5 2D  貨車底盤,5000.0,0.0,ISUZU NLR85FAJ6 2999c.c. A5 2D,貨車底盤,,0.0,0.0,ISUZU NLR85FAJ6 2999c.c. A5 2D 貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75HMJ6  5193c.c. M6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR75HMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR75HMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75FMJ6  5193c.c. M6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR75FMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR75FMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75KMJ6  5193c.c. M6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR75KMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR75KMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NQR90LAJ6  5193c.c. A6 2D  大貨車底盤,9500.0,0.0,ISUZU NQR90LAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NQR90LAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75KAL6  5193c.c. A6 4D  大貨車底盤,7500.0,0.0,ISUZU NPR75KAL6 5193c.c. A6 4D,大貨車底盤,,0.0,0.0,ISUZU NPR75KAL6 5193c.c. A6 4D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6H-C,ISUZU FVR90LA6  5193c.c. A6 2D  大貨車底盤,15000.0,64.0,ISUZU FVR90LA6 5193c.c. A6 2D,大貨車底盤,,0.0,64.0,ISUZU FVR90LA6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NQR90LMJ6  5193c.c. M6 2D  大貨車底盤,9500.0,0.0,ISUZU NQR90LMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NQR90LMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75HAJ6  5193c.c. A6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR75HAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR75HAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NQR90LMJ6  5193c.c. M6 2D  大貨車底盤,9500.0,7.0,ISUZU NQR90LMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,7.0,ISUZU NQR90LMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75FAJ6  5193c.c. A6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR75FAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR75FAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NQR90LAJ6  5193c.c. A6 2D  大貨車底盤,9500.0,2.0,ISUZU NQR90LAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,2.0,ISUZU NQR90LAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75KAL6  5193c.c. A6 4D  大貨車底盤,7500.0,1.0,ISUZU NPR75KAL6 5193c.c. A6 4D,大貨車底盤,,0.0,1.0,ISUZU NPR75KAL6 5193c.c. A6 4D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75HMJ6  5193c.c. M6 2D  大貨車底盤,7500.0,12.0,ISUZU NPR75HMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,12.0,ISUZU NPR75HMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NQR90KAJ6  5193c.c. A6 2D  大貨車底盤,9500.0,0.0,ISUZU NQR90KAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NQR90KAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75HAJ6  5193c.c. A6 2D  大貨車底盤,7500.0,15.0,ISUZU NPR75HAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,15.0,ISUZU NPR75HAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6H-C,ISUZU FVR90LA6  5193c.c. A6 2D  大貨車底盤,15000.0,0.0,ISUZU FVR90LA6 5193c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU FVR90LA6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NQR90KAJ6  5193c.c. A6 2D  大貨車底盤,9500.0,10.0,ISUZU NQR90KAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,10.0,ISUZU NQR90KAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75FMJ6  5193c.c. M6 2D  大貨車底盤,7500.0,4.0,ISUZU NPR75FMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,4.0,ISUZU NPR75FMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75KAJ6  5193c.c. A6 2D  大貨車底盤,7500.0,0.0,ISUZU NPR75KAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,0.0,ISUZU NPR75KAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75KML6  5193c.c. M6 4D  大貨車底盤,7500.0,0.0,ISUZU NPR75KML6 5193c.c. M6 4D,大貨車底盤,,0.0,0.0,ISUZU NPR75KML6 5193c.c. M6 4D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75KML6  5193c.c. M6 4D  大貨車底盤,7500.0,0.0,ISUZU NPR75KML6 5193c.c. M6 4D,大貨車底盤,,0.0,0.0,ISUZU NPR75KML6 5193c.c. M6 4D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NQR90KMJ6  5193c.c. M6 2D  大貨車底盤,9500.0,23.0,ISUZU NQR90KMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,23.0,ISUZU NQR90KMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75KAJ6  5193c.c. A6 2D  大貨車底盤,7500.0,86.0,ISUZU NPR75KAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,86.0,ISUZU NPR75KAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75KMJ6  5193c.c. M6 2D  大貨車底盤,7500.0,81.0,ISUZU NPR75KMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,81.0,ISUZU NPR75KMJ6 5193c.c. M6 2D 大貨車底盤
台北合眾汽車有限公司,C4D647001H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NPR75FAJ6  5193c.c. A6 2D  大貨車底盤,7500.0,32.0,ISUZU NPR75FAJ6 5193c.c. A6 2D,大貨車底盤,,0.0,32.0,ISUZU NPR75FAJ6 5193c.c. A6 2D 大貨車底盤
台北合眾汽車有限公司,C5D647002H-1,進口,JSZ05.2FZA4-C4,4HK1E6C-C,ISUZU NQR90KMJ6  5193c.c. M6 2D  大貨車底盤,9500.0,0.0,ISUZU NQR90KMJ6 5193c.c. M6 2D,大貨車底盤,,0.0,0.0,ISUZU NQR90KMJ6 5193c.c. M6 2D 大貨車底盤
台中眾鈴汽車股份有限公司,C5D658001H-1,國產,JSZ03.0FZA6-C4,4JJ1E6N-C,五十鈴 NPR85KMD6  2999c.c. M6 2D  大貨車底盤,7500.0,0.0,五十鈴 NPR85KMD6 2999c.c. M6 2D,大貨車底盤,,0.0,0.0,五十鈴 NPR85KMD6 2999c.c. M6 2D 大貨車底盤
台中眾鈴汽車股份有限公司,C4D658003H-1,國產,JSZ03.0FZA6-C4,4JJ1E6N-C,五十鈴 NPR85KAD6  2999c.c. A6 2D  大貨車底盤,7500.0,0.0,五十鈴 NPR85KAD6 2999c.c. A6 2D,大貨車底盤,,0.0,0.0,五十鈴 NPR85KAD6 2999c.c. A6 2D 大貨車底盤
台中眾鈴汽車股份有限公司,C4D658003H-1,國產,JSZ03.0FZA6-C4,4JJ1E6N-C,五十鈴 NLR85HMD6  2999c.c. M5 2D  貨車底盤,5000.0,0.0,五十鈴 NLR85HMD6 2999c.c. M5 2D,貨車底盤,,0.0,0.0,五十鈴 NLR85HMD6 2999c.c. M5 2D 貨車底盤
台中眾鈴汽車股份有限公司,C5D658001H-1,國產,JSZ03.0FZA6-C4,4JJ1E6N-C,五十鈴 NPR85HMD6  2999c.c. M6 2D  大貨車底盤,7500.0,0.0,五十鈴 NPR85HMD6 2999c.c. M6 2D,大貨車底盤,,0.0,0.0,五十鈴 NPR85HMD6 2999c.c. M6 2D 大貨車底盤
台中眾鈴汽車股份有限公司,C5D658001H-1,國產,JSZ03.0FZA6-C4,4JJ1E6N-C,五十鈴 NMR85HMD6  2999c.c. M5 2D  大貨車底盤,6500.0,0.0,五十鈴 NMR85HMD6 2999c.c. M5 2D,大貨車底盤,,0.0,0.0,五十鈴 NMR85HMD6 2999c.c. M5 2D 大貨車底盤
台中眾鈴汽車股份有限公司,C5D658001H-1,國產,JSZ03.0FZA6-C4,4JJ1E6N-C,五十鈴 NLR85HMD6  2999c.c. M5 2D  貨車底盤,5000.0,0.0,五十鈴 NLR85HMD6 2999c.c. M5 2D,貨車底盤,,0.0,0.0,五十鈴 NLR85HMD6 2999c.c. M5 2D 貨車底盤
台中眾鈴汽車股份有限公司,C4D658003H-1,國產,JSZ03.0FZA6-C4,4JJ1E6N-C,五十鈴 NPR85HMD6  2999c.c. M6 2D  大貨車底盤,7500.0,0.0,五十鈴 NPR85HMD6 2999c.c. M6 2D,大貨車底盤,,0.0,0.0,五十鈴 NPR85HMD6 2999c.c. M6 2D 大貨車底盤
台中眾鈴汽車股份有限公司,C5D658001H-1,國產,JSZ03.0FZA6-C4,4JJ1E6N-C,五十鈴 NMR85FMD6  2999c.c. M5 2D  大貨車底盤,6500.0,0.0,五十鈴 NMR85FMD6 2999c.c. M5 2D,大貨車底盤,,0.0,0.0,五十鈴 NMR85FMD6 2999c.c. M5 2D 大貨車底盤
