time[s],VehicleWeight[ton],VehicleSpeed[km/h],EngineSpeed[rpm],grad[%]
4410,22.5,77.4469986,1178.5,-2.794919868
4411,22.5,77.19999695,1179.75,-2.793460501
4412,22.5,77.20700073,1185.5,-3.264099884
4413,22.5,77.70899963,1199.25,-2.788609779
4414,22.5,77.55899811,1190.75,-3.24599963
4415,22.5,77.68699646,1195.5,-2.318900407
4416,22.5,77.6210022,1200.25,-1.854377939
4417,22.5,76.93000031,1185,-1.863465176
4418,22.5,76.58599854,1178,-0.938012087
4419,22.5,76.48999786,1179,0
4420,22.5,76.75800323,1182.25,0
4421,22.5,76.51200104,1184.5,0
4422,22.5,77.83300018,1193.25,2.332437054
4423,22.5,77.93299866,1190.75,0.924462747
4424,22.5,77.74299622,1192.75,0.924997225
4425,22.5,77.63800049,1195.5,-1.390127862
4426,22.5,77.66999817,1199.75,-0.463596687
4427,22.5,77.32499695,1192.5,0.464532894
4428,22.5,77.14900208,1198.5,0
4429,22.5,78.78500366,1194.75,0
4430,22.5,78.59500122,1206.75,0
4431,22.5,78.52700043,1208.75,0
4432,22.5,78.38300323,1191.25,-0.458863501
4433,22.5,77.82299805,1187.75,-1.382790263
4434,22.5,77.39399719,1186.25,-0.927732574
4435,22.5,77.81500244,1194.75,-1.855560737
4436,22.5,78.14800262,1197.75,-1.846594401
4437,22.5,77.88999939,1195,-0.461423418
4438,22.5,78.08300018,1195.75,-0.461620117
4439,22.5,77.98100281,1197,-1.384048425
4440,22.5,78.04699707,1203.25,-1.38436559
4441,22.5,78.26300049,1192.5,-0.921247573
4442,22.5,77.71399689,1196,-0.461606084
4443,22.5,77.60099792,1189.5,-0.463573602
4444,22.5,78.18000031,1190.5,-1.386562803
4445,22.5,77.27799988,1196,-0.463147157
4446,22.5,77.71299744,1193.25,0
4447,22.5,77.93199921,1208.5,-0.462590723
4448,22.5,78.51200104,1198.25,-1.380686617
4449,22.5,78.06400299,1197,-0.919680275
4450,22.5,77.15599823,1190.25,-0.463857306
4451,22.5,77.24299622,1179,-0.932649895
4452,22.5,75.875,1183.25,0.940452523
4453,22.5,77.35800171,1179.75,0
4454,22.5,77.11799622,1175.75,-0.466091379
4455,22.5,76.01499939,1173.5,0.940358163
4456,22.5,76.1190033,1171.5,-0.47326653
4457,22.5,76.08399963,1172.5,-0.946106208
4458,22.5,75.22499847,1170,-0.951693979
4459,22.5,76.18399811,1166,-0.475532718
4460,22.5,75.58300018,1167.75,0
4461,22.5,75.97000122,1167.5,-0.950163999
4462,22.5,76.36699677,1165,-0.945271762
4463,22.5,75.70300293,1169.25,-0.473465718
4464,22.5,76.4489975,1172.25,0.473210549
4465,22.5,76.41300201,1174,-0.942025245
4466,22.5,76.6269989,1182,-0.940931816
4467,22.5,76.19000244,1172.25,0
4468,22.5,76.2539978,1165.5,0
4469,22.5,75.58999634,1161.75,0.948343112
4470,22.5,74.72499847,1422.5,1.436981017
4471,22.5,74.29199982,1397,1.932665882
4472,22.5,73.98000336,1399.5,2.427970165
4473,22.5,74.06600189,1400,2.431676555
4474,22.5,73.88999939,1399.25,1.946525088
4475,22.5,73.78500366,1394.5,3.412901273
4476,22.5,74.22299957,1386,2.432300904
4477,22.5,73.51899719,1381.5,1.462004414
4478,22.5,72.94999695,1369.25,1.474715779
4479,22.5,73.06700134,1367.75,0.493095159
4480,22.5,73.58899689,1383.5,0.490941994
4481,22.5,74.02100372,1409.5,0.487773688
4482,22.5,75.4509964,1413.5,0.481697403
4483,22.5,75.08100128,1249,0
4484,22.5,74.01799774,1142.75,0
4485,22.5,74.37200165,1152,-0.970419497
4486,22.5,75.51000214,1167.5,-0.480375137
4487,22.5,76.23600006,1181.5,0
4488,22.5,77.80899811,1195,0.467393223
4489,22.5,78.05899811,1149,-0.461926694
4490,22.5,77.93800354,1190.5,-1.384642879
4491,22.5,77.71900177,1186.25,-1.387667308
4492,22.5,77.64700317,1196,-1.390266403
4493,22.5,77.7440033,1196,-1.85338735
4494,22.5,78.21199799,1206.25,-1.846675126
4495,22.5,78.46399689,1209.75,-2.297735529
4496,22.5,79.07900238,1217.5,-1.828072783
4497,22.5,79.44799805,1224,-1.816723487
4498,22.5,79.67900085,1216.5,-2.26234393
4499,22.5,79.41200256,1220.25,-0.905143615
4500,22.5,79.21499634,1216,-0.907789117
4501,22.5,78.83799744,1209.25,0
4502,22.5,78.65699768,1201,0
4503,22.5,78.34400177,1201.25,0
4504,22.5,78.22799683,1202,0.459851904
4505,22.5,78.17900085,1207.5,0
4506,22.5,77.76399994,1203.5,0.923413438
4507,22.5,78.00700378,1204.5,0
4508,22.5,78.73400116,1208.5,0.459358258
4509,22.5,78.25900269,1209,0.458618723
4510,22.5,78.73699951,1211.5,0
4511,22.5,78.85600281,1208.25,0.913745287
4512,22.5,79.39499664,1216,0
4513,22.5,79.15799713,1219.75,-0.454106415
4514,22.5,79.93499756,1213.25,-0.905130127
4515,22.5,79.81800079,1228.5,0
4516,22.5,79.55999756,1225.25,0
4517,22.5,80.04000092,1220,0
4518,22.5,79.08699799,1215,-0.452470514
4519,22.5,79.21399689,1212.5,-0.909658607
4520,22.5,78.51899719,1211.5,-0.912934312
4521,22.5,78.77600098,1205.75,0
4522,22.5,77.91600037,1195,-0.459501917
4523,22.5,79.28600311,1205.5,0
4524,22.5,78.31099701,1204,0
4525,22.5,77.79100037,1201.5,1.383711555
4526,22.5,77.31099701,1202.25,0.928420426
4527,22.5,76.81700134,1199.5,2.335720984
4528,22.5,77.2990036,1191.75,1.401542543
4529,22.5,77.09799957,1198,2.331651474
4530,22.5,77.83200073,1196.5,2.323630022
4531,22.5,77.22200012,1200.75,2.321771757
4532,22.5,78.11100006,1199.25,1.854079464
4533,22.5,77.13300323,1204.5,1.391358972
4534,22.5,78.59400177,1215,1.849392864
4535,22.5,78.04499817,1212.5,-0.459657393
4536,22.5,78.47699738,1212.75,1.839995233
4537,22.5,78.95600128,1214.5,2.286687055
4538,22.5,78.4240036,1216,1.372475097
4539,22.5,79.21600342,1221.75,0.456738584
4540,22.5,79.47699738,1228.75,0.907411559
4541,22.5,80.01599884,1222.5,0.451432196
4542,22.5,79.49700165,1223,0.451371295
4543,22.5,79.71600342,1221.75,0.904447869
4544,22.5,80.10600281,1211.75,0.901005754
4545,22.5,79.39099884,1217.75,-1.354258291
4546,22.5,79.1760025,1218.75,-1.362201057
4547,22.5,79.35900116,1219.5,-0.454160103
4548,22.5,79.03800201,1219,-1.363658709
4549,22.5,79.80799866,1217.5,-1.359808463
4550,22.5,79.3809967,1222.75,-1.356878577
4551,22.5,80.05000305,1213.75,-2.258030123
4552,22.5,79.84700012,1221.75,-1.350870456
4553,22.5,79.88999939,1218.25,-2.704442862
4554,22.5,79.58999634,1218.25,-1.805871705
4555,22.5,79.15399933,1218.75,-1.814240115
4556,22.5,78.98799896,1212,-1.365861946
4557,22.5,78.89800262,1212.75,-0.456024796
4558,22.5,78.21900177,1192,-0.45825677
4559,22.5,78.01799774,1200.5,-0.921678004
4560,22.5,77.81800079,1199,0
4561,22.5,77.58699799,1197.5,0.463305115
4562,22.5,77.40499878,1193,0.46454189
4563,22.5,77.41699982,1194.25,0.465049744
4564,22.5,77.28700256,1190.25,1.396213354
4565,22.5,77.26399994,1193,1.397597777
4566,22.5,77.89700317,1202.75,0.92806736
4567,22.5,78.18399811,1205.5,0.922599194
4568,22.5,78.33899689,1209.25,0
4569,22.5,78.73500061,1214.25,0.916766672
4570,22.5,78.86199951,1218,0.913722108
4571,22.5,78.78399658,1227.5,0.456716884
4572,22.5,79.27400208,1226,0
4573,22.5,79.32099915,1229.25,0.453988296
4574,22.5,79.52700043,1224.25,0.453265225
4575,22.5,79.68099976,1218.25,0
4576,22.5,79.14299774,1215.25,0
4577,22.5,79.08000183,1213.5,0
4578,22.5,78.88700104,1211.25,0
4579,22.5,78.11699677,1208.75,0
4580,22.5,78.22000122,1204.25,0.921086275
4581,22.5,78.10600281,1201.25,0.460573329
4582,22.5,78.56800079,1203.25,0.919109395
4583,22.5,78.06199646,1201.5,0.919363249
4584,22.5,78.28900146,1206.75,0.921003795
4585,22.5,77.3010025,1197.75,0.925508444
4586,22.5,77.92500305,1206,-0.463837151
4587,22.5,78.86399841,1215.75,-0.918435268
4588,22.5,79.33699799,1218.75,0
4589,22.5,78.98200226,1224,-0.909555157
4590,22.5,79.55899811,1227.25,-1.36242446
4591,22.5,80.08599854,1223,-1.352998565
4592,22.5,79.85399628,1218.5,0
4593,22.5,79.74099731,1214,-1.353426771
4594,22.5,79.50499725,1215.5,-1.808523159
4595,22.5,78.31700134,1213,-1.368631361
4596,22.5,79.61399841,1215.25,-0.911789727
4597,22.5,78.62000275,1212.25,-1.365067781
4598,22.5,78.7990036,1218.5,-0.914755254
4599,22.5,78.66000366,1209.5,-2.286309347
4600,22.5,78.22299957,1199.5,-1.835763355
4601,22.5,77.94599915,1214.5,-2.305195032
4602,22.5,77.98400116,1218.25,-1.846983055
4603,22.5,78.05699921,1213,0
4604,22.5,77.33799744,1205.5,-1.390004818
4605,22.5,78.21399689,1205,-0.925736803
4606,22.5,78.20500183,1204.5,-0.460301704
4607,22.5,78.28500366,1201.5,0
4608,22.5,77.93699646,1196,0.460882152
4609,22.5,77.45999908,1201.25,0.926660168
4610,22.5,77.15499878,1193.25,0.931344724
4611,22.5,77.5019989,1196.25,0.931091801
4612,22.5,76.85299683,1200,1.399372508
4613,22.5,77.72899628,1206.75,1.397317586
4614,22.5,77.58699799,1200,1.854282467
4615,22.5,77.90499878,1208.75,1.389139904
4616,22.5,78.55200195,1208,0.920379796
4617,22.5,78.32299805,1213.5,0.917929599
4618,22.5,78.5510025,1218,1.835868711
4619,22.5,78.30599976,1213.5,1.377049102
4620,22.5,79.07299805,1220.25,0.914989979
4621,22.5,79.36599731,1223.25,1.363301606
4622,22.5,78.64299774,1213.5,1.367007311
4623,22.5,78.89199829,1217.5,2.28520652
4624,22.5,78.93299866,1243,2.281007489
4625,22.5,77.54000092,1214.25,0.460145038
4626,22.5,78.56099701,1214.25,0.922478808
4627,22.5,78.89199829,1211.5,0.914557789
4628,22.5,78.89099884,1221,0.912649338
4629,22.5,79.54100037,1225.5,0
4630,22.5,79.45700073,1207.75,0.4528333
4631,22.5,79.37400055,1225,0
4632,22.5,79.6309967,1219.75,0
4633,22.5,79.34100342,1229.25,0.452911667
4634,22.5,78.73699951,1212.5,-0.455473072
4635,22.5,79.1289978,1207,0.456084748
4636,22.5,78.65899658,1205.75,-0.912616095
4637,22.5,78.45500183,1212.75,0
4638,22.5,78.14499664,1208.5,-0.459771867
4639,22.5,78.77100372,1209.5,0.458845965
4640,22.5,78.4940033,1210.5,0.457823333
4641,22.5,78.70200348,1212,-0.916052934
4642,22.5,78.71700287,1216.75,0
4643,22.5,79.03099823,1210.75,-0.456425906
4644,22.5,78.95999908,1211.5,0.455723905
4645,22.5,79.03800201,1217.25,-0.455703704
4646,22.5,78.93800354,1213.5,0
4647,22.5,79.0719986,1217.25,-0.45566475
4648,22.5,79.38300323,1222,0
4649,22.5,78.91899872,1213.5,0.454824243
4650,22.5,79.31300354,1213.75,-0.455025451
4651,22.5,78.94999695,1217.25,0
4652,22.5,79.14800262,1218.75,0.910826594
4653,22.5,78.8710022,1214,1.366925055
4654,22.5,78.88899994,1208.25,0
4655,22.5,79.05999756,1218.75,0.911685832
4656,22.5,78.96600342,1209.5,0.455622955
4657,22.5,78.46299744,1213.25,0
4658,22.5,79.10399628,1214.5,0
4659,22.5,78.99299622,1215,-0.910836727
4660,22.5,78.69799805,1215.75,1.369768374
4661,22.5,78.9240036,1210.75,0
4662,22.5,79.02200317,1213.5,0
4663,22.5,79.31199646,1219,-0.454732337
4664,22.5,79.0039978,1216,0
4665,22.5,78.86699677,1213.75,-0.456070311
4666,22.5,79.05500031,1217.5,0
4667,22.5,78.84300232,1210,0.455992301
4668,22.5,79.11499786,1216.5,0
4669,22.5,79.45300293,1214,0.454061281
4670,22.5,79.0059967,1219.75,0
4671,22.5,79.11699677,1220.25,0.455343477
4672,22.5,78.94000244,1219.5,-0.455533598
4673,22.5,79.14199829,1211.5,0
4674,22.5,78.9469986,1215,0
4675,22.5,79.09899902,1220.75,-0.911126288
4676,22.5,77.05699921,1175.75,-0.922153903
4677,22.5,76.08999634,1160.25,-1.410410541
4678,22.5,75.74500275,1151,-1.422597812
4679,22.5,75.99199677,1158.75,-1.423516594
4680,22.5,76.0039978,1146.75,-0.947392486
4681,22.5,76.21800232,1164,-1.418981071
4682,22.5,75.93900299,1178.25,-2.365977165
4683,22.5,76.66400146,1185,-1.88724807
4684,22.5,78.31900024,1206.25,-2.322835382
4685,22.5,78.51799774,1213.75,-2.295376758
4686,22.5,79.41400146,1221.5,-2.279462059
4687,22.5,80.07800293,1226.75,-2.257166442
4688,22.5,80.56500244,1231.75,-2.689192291
4689,22.5,80.16500092,1225.25,-1.791825187
4690,22.5,80.0719986,1233.25,-2.696006122
4691,22.5,80.14499664,1230,-1.797562537
4692,22.5,79.87599945,1227.25,-1.349822653
4693,22.5,80.13300323,1227.5,-1.799899158
4694,22.5,80.15599823,1219.5,-1.347565731
4695,22.5,79.25900269,1212,-0.451650919
4696,22.5,78.45300293,1202.5,-0.456528992
4697,22.5,77.92199707,1194,0.92086353
4698,22.5,77.9240036,1195.25,0.461994092
4699,22.5,77.70800018,1192.25,0
4700,22.5,77.6760025,1199.25,0.463368826
4701,22.5,78.09300232,1200,0.462222449
4702,22.5,78.15200043,1201.75,0
4703,22.5,78.41500092,1205,0.919734256
4704,22.5,78.37799835,1206.5,0.45920374
4705,22.5,78.18499756,1211,0.45987944
4706,22.5,78.50700378,1206,1.378500265
4707,22.5,78.20800018,1209.5,1.378299027
4708,22.5,77.96499634,1200,1.383080295
4709,22.5,77.7539978,1204.5,1.387114899
4710,22.5,77.7990036,1203.5,2.314323714
4711,22.5,77.90899658,1194,1.84961639
4712,22.5,77.90899658,1204.25,2.310387861
4713,22.5,77.86399841,1203,2.311055264
4714,22.5,77.60900116,1213.25,1.852409909
4715,22.5,78.55599976,1208.5,1.844203678
4716,22.5,78.25700378,1216.25,1.377437661
4717,22.5,79.5,1223.5,0.912797546
4718,22.5,79.65000153,1226,0
4719,22.5,80.16500092,1232.75,0.90104096
4720,22.5,80.10299683,1228.75,0.449244947
4721,22.5,79.69000244,1215,0.45058466
4722,22.5,79.46099854,1216,0
4723,22.5,78.45200348,1215,0
4724,22.5,78.1740036,1203,0.459695524
4725,22.5,77.6210022,1207.75,0.924290624
4726,22.5,77.79499817,1196,0.463270114
4727,22.5,78.05500031,1207,0.46198444
4728,22.5,78.34500122,1200,0.460359806
4729,22.5,78.65599823,1211.75,0
4730,22.5,78.91300201,1209,0.456940058
4731,22.5,78.44799805,1211,0
4732,22.5,79.01699829,1216,-0.457241862
4733,22.5,78.63700104,1213.5,0
4734,22.5,79.14900208,1222.5,0
4735,22.5,79.35800171,1217.25,0.454236005
4736,22.5,79.21299744,1219.25,0.454057018
4737,22.5,79.26799774,1216.5,0.45431055
4738,22.5,79.1230011,1220.75,-0.454568686
4739,22.5,79.37200165,1219.75,0.454270399
4740,22.5,78.71499634,1216.25,0
4741,22.5,79.10299683,1213,0
4742,22.5,79.09100342,1210.5,0.455139096
4743,22.5,78.87999725,1210.75,-0.455781593
4744,22.5,78.65299988,1212.5,0
4745,22.5,78.97399902,1217.25,-0.456771928
4746,22.5,79.05400085,1216,-0.455617201
4747,22.5,79.05500031,1213.25,0
4748,22.5,78.7519989,1219.75,0
4749,22.5,79.29599762,1212.75,0
4750,22.5,78.95200348,1219.25,0.454983788
4751,22.5,79.02899933,1216.25,0.455748393
4752,22.5,79.13300323,1215,0
4753,22.5,79.04299927,1219,0.455190883
4754,22.5,78.97499847,1214,0.91128773
4755,22.5,78.85700226,1211.75,0.456182997
4756,22.5,79.11199951,1222.25,0.455783017
4757,22.5,78.85800171,1207.25,0.455784477
4758,22.5,78.875,1212.5,0
4759,22.5,79.33200073,1213.25,0
4760,22.5,78.88200378,1215.25,-0.455081549
4761,22.5,79.16000366,1219.75,-0.911149292
4762,22.5,79.27200317,1226.25,-0.908906384
4763,22.5,79.5759964,1219.75,-0.453265225
4764,22.5,79.23100281,1219.75,-0.453377927
4765,22.5,78.88400269,1205.5,0
4766,22.5,78.16999817,1200.5,0
4767,22.5,78.34300232,1211,0
4768,22.5,78.05699921,1202.75,0.460355419
4769,22.5,78.46600342,1208,0.459998039
4770,22.5,78.06199646,1204.5,0
4771,22.5,78.05400085,1207.25,0.461197286
4772,22.5,78.36299896,1203.75,0
4773,22.5,78.10399628,1209.5,0.46015831
4774,22.5,78.6230011,1212,0.459399314
4775,22.5,78.71900177,1213.25,0
4776,22.5,79.03600311,1221.25,0.456401293
4777,22.5,79.14399719,1217.25,0
4778,22.5,79.03700256,1218.5,0
4779,22.5,79.1210022,1224.25,0
4780,22.5,79.42700195,1216,0
4781,22.5,79.16000366,1219.5,0.454011185
4782,22.5,79.38700104,1218,0
4783,22.5,78.63500214,1231,-1.366899123
4784,22.5,79.41600037,1218.5,-1.366648318
4785,22.5,79.84799957,1217.25,-1.808316542
4786,22.5,79.41500092,1226.25,-1.356248073
4787,22.5,79.51300049,1219,-1.359106859
4788,22.5,79.72899628,1210.25,-1.356422651
4789,22.5,79.06800079,1217,-1.360228095
4790,22.5,79.14099884,1218.5,-1.820377284
4791,22.5,79.09600067,1200,-0.910028668
4792,22.5,78.94400024,1215,-1.822321712
4793,22.5,78.38500214,1213.5,-2.288198581
4794,22.5,78.34300232,1209,-1.378184698
4795,22.5,78.67500305,1218,-1.834184989
4796,22.5,78.46099854,1211.25,-1.374604113
4797,22.5,79.46499634,1215,-1.367730105
4798,22.5,79.06900024,1219.25,-0.908321657
4799,22.5,79.59799957,1220.25,-0.907562417
4800,22.5,79.26699829,1223,-1.359643704
4801,22.5,79.45300293,1218,-1.360887953
4802,22.5,79.03500366,1219.75,0
4803,22.5,78.73200226,1207.5,0
4804,22.5,79.05799866,1205.25,-0.456302245
4805,22.5,78.53800201,1208.25,0.913727903
4806,22.5,77.95700073,1203.5,0.460078147
4807,22.5,78.12200165,1200.25,1.383915416
4808,22.5,78.18199921,1201.25,0.92128072
4809,22.5,78.26200104,1202.5,0.460230338
4810,22.5,78.09799957,1206,0.460475381
4811,22.5,78.21700287,1203.5,0
4812,22.5,78.81300354,1212.5,0.458510658
4813,22.5,78.67900085,1205.5,0
4814,22.5,78.69400024,1209.75,0
4815,22.5,78.99199677,1217.25,0.456603205
4816,22.5,79.01200104,1213.25,0.911370648
4817,22.5,78.9260025,1218.25,1.823498579
4818,22.5,78.78800201,1210.25,0.913046412
4819,22.5,78.20500183,1205.5,2.751714542
4820,22.5,77.63400269,1204.25,2.310076358
4821,22.5,77.77700043,1200.25,1.853151081
4822,22.5,78.00499725,1204.75,1.848737809
4823,22.5,78.68499756,1206.75,1.378519012
4824,22.5,78.20800018,1211,1.376730985
4825,22.5,77.70899963,1208.75,0.923571829
4826,22.5,79.09500122,1216,1.377512373
4827,22.5,78.82299805,1221.25,0
4828,22.5,79.16100311,1217,0.911488173
4829,22.5,79.18699646,1228,0.454692123
4830,22.5,79.51699829,1225.25,0.453676514
4831,22.5,79.80500031,1223,-0.45191672
4832,22.5,79.65499878,1222.25,-0.451521313
4833,22.5,79.45999908,1222.25,-0.905009274
4834,22.5,79.89800262,1228,-1.807249856
4835,22.5,79.88800049,1231.5,-1.351808878
4836,22.5,80.03600311,1225.5,-1.800853646
4837,22.5,79.6760025,1214.25,-1.803246212
4838,22.5,78.98300171,1212.25,-2.26901714
4839,22.5,79.48200226,1208.5,-1.817436413
4840,22.5,78.8690033,1212.5,-1.818744803
4841,22.5,79.21900177,1215,-1.821770532
4842,22.5,79.52899933,1216,-2.26774509
4843,22.5,79.26200104,1210,-1.360277305
4844,22.5,78.73100281,1218.75,-1.36715001
4845,22.5,78.54599762,1209,-1.37337178
4846,22.5,78.59300232,1212.5,-0.91638744
4847,22.5,78.59100342,1206.5,0
4848,22.5,78.29100037,1206.75,0
4849,22.5,78.27600098,1202.25,-0.919733162
4850,22.5,78.38999939,1203,-0.919153061
4851,22.5,78.33999634,1205.5,-0.459389427
4852,22.5,78.54499817,1205.5,1.376805586
4853,22.5,78.66699982,1207.5,0.915959755
4854,22.5,78.84999847,1207.75,0
4855,22.5,78.28700256,1210.75,0.458198454
4856,22.5,79.02700043,1216.75,0
4857,22.5,78.98699951,1213.75,0
4858,22.5,79.29399872,1223.25,0
4859,22.5,78.81800079,1210.25,0.455375147
4860,22.5,79.41999817,1212.5,0
4861,22.5,78.81800079,1214.75,0
4862,22.5,78.89399719,1212.75,0
4863,22.5,79.15100098,1216.25,0
4864,22.5,78.96299744,1214,0.455367214
4865,22.5,79.06900024,1215.5,0.455603502
4866,22.5,79.21600342,1219,0
4867,22.5,79.15200043,1215.5,-0.454636858
4868,22.5,79.48600006,1221.25,0
4869,22.5,79.28099823,1217.75,0
4870,22.5,78.88400269,1214.25,0
4871,22.5,79.36499786,1221,0.454978745
4872,22.5,79.08399963,1216.5,-0.454404463
4873,22.5,79.36100006,1219,0
4874,22.5,78.69599915,1219,0.455531435
4875,22.5,79.24500275,1213.25,0
4876,22.5,79.30999756,1212.75,0.454100668
4877,22.5,78.86199951,1212,0.455200239
4878,22.5,78.72200012,1211.25,0
4879,22.5,78.64600372,1214.75,-0.457525857
4880,22.5,79.11599731,1211.75,0
4881,22.5,78.98200226,1216.75,0
4882,22.5,79.09100342,1220,0.455485303
4883,22.5,79.10299683,1215.75,0.455139101
4884,22.5,79.20600128,1214.75,-0.454808482
4885,22.5,79.12599945,1216.5,-0.454740233
4886,22.5,79.0039978,1205.25,0
4887,22.5,79.01499939,1217.5,-0.455640985
4888,22.5,79.03700256,1217,0
4889,22.5,79.33300018,1219.75,-0.454631119
4890,22.5,79.20200348,1216.25,0
4891,22.5,79.10600281,1215.5,-0.454809157
4892,22.5,79.30400085,1218.25,0
4893,22.5,79.21299744,1214.5,0
4894,22.5,78.95800018,1210.75,0
4895,22.5,78.83499908,1214.5,0
4896,22.5,78.65899658,1211.75,0.457159846
4897,22.5,79.14800262,1212.25,0.456253094
4898,22.5,79.06300354,1215.25,0.455088008
4899,22.5,79.32800293,1210,0
4900,22.5,79.04799652,1217.5,0.454613901
4901,22.5,78.91799927,1215.75,0.455796038
4902,22.5,79.06099701,1216.75,0.911512707
4903,22.5,78.95400238,1219.25,1.366959709
4904,22.5,79.38600159,1215.75,0.454717248
4905,22.5,79.34999847,1218.75,0.453582877
4906,22.5,79.31199646,1217,0.453794443
4907,22.5,78.91699982,1212.25,0.455036261
4908,22.5,78.97899628,1220.5,0.911994031
4909,22.5,79.6190033,1215.25,0.453977552
4910,22.5,78.83000183,1216.75,0.454404441
4911,22.5,79.3769989,1217,0.455099525
4912,22.5,78.9940033,1209.75,0.454630419
4913,22.5,78.90699768,1214.25,0
4914,22.5,79.13800049,1218,0
4915,22.5,79.15299988,1216.5,0
4916,22.5,78.95400238,1218.5,0
4917,22.5,78.97299957,1214.25,0
4918,22.5,78.73400116,1213,0
4919,22.5,78.98400116,1221,0
4920,22.5,79.13700104,1214,0
4921,22.5,79.37799835,1218.25,0.454215255
4922,22.5,78.8769989,1219,0
4923,22.5,79.08599854,1211.5,0
4924,22.5,79.53500366,1213.75,0
4925,22.5,79.20400238,1217.5,0
4926,22.5,78.74099731,1215.25,0
4927,22.5,79.26799774,1216.75,-0.455669823
4928,22.5,79.3010025,1215.75,0
4929,22.5,79.02300262,1216,-0.454765372
4930,22.5,78.95899963,1218.5,-0.911495363
4931,22.5,78.57099915,1213,-0.457055368
4932,22.5,78.95300293,1219.25,0
4933,22.5,79.29499817,1216.5,-0.454981614
4934,22.5,79.23799896,1215.5,0
4935,22.5,78.84700012,1220,-0.455452924
4936,22.5,78.56500244,1207,0
4937,22.5,78.52999878,1212,0
4938,22.5,78.40799713,1208.25,0.917561137
4939,22.5,78.30799866,1204.5,0.918858745
4940,22.5,77.84899902,1202.75,0.922150195
4941,22.5,77.50800323,1198.25,1.39034476
4942,22.5,77.64900208,1202,1.856184758
4943,22.5,77.74199677,1195.5,1.39004279
4944,22.5,77.84300232,1206.5,1.388307326
4945,22.5,78.15399933,1203.25,0.923095985
4946,22.5,78.40899658,1210.75,0.459878341
4947,22.5,78.68299866,1214.5,0.458329729
4948,22.5,78.87799835,1221,0
4949,22.5,79.39600372,1227.5,0.45490904
4950,22.5,79.33999634,1227.25,0
4951,22.5,79.54799652,1216.75,0.453146817
4952,22.5,79.53199768,1222,0
4953,22.5,79.36199951,1220.75,-0.453129693
4954,22.5,79.62799835,1223,-1.35857689
4955,22.5,79.28700256,1218.75,-1.359218049
4956,22.5,79.55999756,1211.5,-0.906531835
4957,22.5,79.48500061,1214.25,-0.905405436
4958,22.5,79.16899872,1215.5,-1.361451933
4959,22.5,79.27999878,1217.25,-1.363215552
4960,22.5,79.38999939,1223.25,-2.268859924
4961,22.5,79.57299805,1211.25,-2.26467798
4962,22.5,79.69599915,1219.75,-2.71239186
4963,22.5,79.47100067,1218.25,-2.71413001
4964,22.5,79.75800323,1220.75,-2.260895712
4965,22.5,79.13600159,1213.5,-2.718793144
4966,22.5,78.90000153,1218.75,-2.277961938
4967,22.5,78.8259964,1211.5,-1.825951796
4968,22.5,78.23200226,1211.75,-1.375287902
4969,22.5,78.69799805,1201.5,-0.458803397
4970,22.5,77.68099976,1200.5,0
4971,22.5,78.38500214,1201.75,0
4972,22.5,78.24199677,1195,0.919381396
4973,22.5,75.96299744,1203,0.933822115
4974,22.5,78.76200104,1202,0.465342405
4975,22.5,78.31099701,1206.75,0
4976,22.5,78.51899719,1208,0
4977,22.5,78.67299652,1212.75,0
4978,22.5,78.20600128,1215.75,0
4979,22.5,79.02100372,1215,-0.457937254
4980,22.5,79.80599976,1222.75,-0.453322982
4981,22.5,79.55000305,1219.25,0.451818128
4982,22.5,79.18299866,1218,0.453592524
4983,22.5,78.63300323,1218.25,-0.912455214
4984,22.5,78.9469986,1215.75,-0.456911424
4985,22.5,79.26000214,1213.75,0
4986,22.5,78.96299744,1213.5,-0.455053512
4987,22.5,78.33999634,1210.5,0
4988,22.5,79.05000305,1217,0
4989,22.5,79.09999847,1219,-0.455264095
4990,22.5,78.88700104,1218.25,0
4991,22.5,79.38600159,1218.5,-0.454910288
4992,22.5,78.72799683,1218.5,-0.455367214
4993,22.5,78.73400116,1218.5,0.457252745
4994,22.5,79.33799744,1222.75,0.455488751
4995,22.5,78.68000031,1215.25,0
4996,22.5,79.03500366,1216.25,0.913038996
4997,22.5,78.91000366,1217.25,0.455855517
4998,22.5,78.34500122,1215.25,0.457854622
4999,22.5,78.22899628,1218,0.91969316
5000,22.5,78.88300323,1219,0.916543835
5001,22.5,78.39299774,1216,0.4577935
5002,22.5,78.69799805,1217,0.458333736
5003,22.5,78.4260025,1217.25,0
5004,22.5,78.4240036,1213,0.918073686
5005,22.5,78.51100159,1210.75,0.458789311
5006,22.5,78.08599854,1210,0.919558061
5007,22.5,78.02600098,1207.25,1.383621802
5008,22.5,77.22000122,1204.75,0.927560335
5009,22.5,77.73799896,1202.75,1.858568572
5010,22.5,78.10900116,1201.75,1.385973384
5011,22.5,78.1989975,1208.25,1.842516511
5012,22.5,77.75700378,1221.25,0
5013,22.5,79.58599854,1215.75,1.372797864
5014,22.5,78.84400177,1220.75,0.908917896
5015,22.5,79.75,1224.75,0.453988996
5016,22.5,79.72699738,1228.25,-1.354426015
5017,22.5,79.67199707,1222.25,-1.355090967
5018,22.5,79.61399841,1221.25,-0.904033415
5019,22.5,79.73200226,1209.75,-1.35554163
5020,22.5,78.41999817,1216.5,-0.910515593
5021,22.5,78.84600067,1208.5,-1.373470039
